Rooms,Distance,Postcode,Bedroom,Bathroom,Latitude,Longtitude,Propertycount,Price,car_low,car_mid,car_high,Type_h,Type_t,Type_u,YearBuilt_bin_mod,YearBuilt_bin_new,YearBuilt_bin_new_mod,YearBuilt_bin_old,Landsize_bin_huge,Landsize_bin_large,Landsize_bin_medium,Landsize_bin_small,Landsize_bin_tiny,Landsize_bin_xlarge,BuildingArea_bin_0-100,BuildingArea_bin_100-200,BuildingArea_bin_200-300,BuildingArea_bin_300-400,BuildingArea_bin_400-500,BuildingArea_bin_500+,Year,Month,Day,Suburb_ID,UnitNumber,CouncilArea_Banyule City Council,CouncilArea_Bayside City Council,CouncilArea_Boroondara City Council,CouncilArea_Brimbank City Council,CouncilArea_Cardinia Shire Council,CouncilArea_Casey City Council,CouncilArea_Darebin City Council,CouncilArea_Frankston City Council,CouncilArea_Glen Eira City Council,CouncilArea_Greater Dandenong City Council,CouncilArea_Hobsons Bay City Council,CouncilArea_Hume City Council,CouncilArea_Kingston City Council,CouncilArea_Knox City Council,CouncilArea_Macedon Ranges Shire Council,CouncilArea_Manningham City Council,CouncilArea_Maribyrnong City Council,CouncilArea_Maroondah City Council,CouncilArea_Melbourne City Council,CouncilArea_Melton City Council,CouncilArea_Mitchell Shire Council,CouncilArea_Monash City Council,CouncilArea_Moonee Valley City Council,CouncilArea_Moorabool Shire Council,CouncilArea_Moreland City Council,CouncilArea_Nillumbik Shire Council,CouncilArea_Port Phillip City Council,CouncilArea_Stonnington City Council,CouncilArea_Whitehorse City Council,CouncilArea_Whittlesea City Council,CouncilArea_Wyndham City Council,CouncilArea_Yarra City Council,CouncilArea_Yarra Ranges Shire Council,Method_PI,Method_S,Method_SA,Method_SP,Method_VB,Regionname_Eastern Metropolitan,Regionname_Eastern Victoria,Regionname_Northern Metropolitan,Regionname_Northern Victoria,Regionname_South-Eastern Metropolitan,Regionname_Southern Metropolitan,Regionname_Western Metropolitan,Regionname_Western Victoria,ParkingArea_Attached Garage,ParkingArea_Carport,ParkingArea_Detached Garage,ParkingArea_Indoor,ParkingArea_Outdoor Stall,ParkingArea_Parkade,ParkingArea_Parking Pad,ParkingArea_Underground,Direction_East,Direction_North,Direction_South,Direction_West,Rooms^2,Rooms Bedroom,Rooms Bathroom,Rooms Distance,Rooms Propertycount,Bedroom^2,Bedroom Bathroom,Bedroom Distance,Bedroom Propertycount,Bathroom^2,Bathroom Distance,Bathroom Propertycount,Distance^2,Distance Propertycount,Propertycount^2
4,9.7,3041.0,4.0,2.0,-37.7207,144.9073,3284.0,1052000.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,9,3,88,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,16.0,16.0,8.0,38.8,13136.0,16.0,8.0,38.8,13136.0,4.0,19.4,6568.0,94.09,31854.8,10784656.0
3,12.6,3020.0,3.0,1.4878903760356916,-37.78801289473684,144.83661125,3755.0,670000.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,9,3,89,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,9.0,4.463671128107075,37.8,11265.0,9.0,4.463671128107075,37.8,11265.0,2.213817771099632,18.747418738049713,5587.028362014022,158.76,47313.0,14100025.0
2,12.6,3020.0,2.0,1.0,-37.7952,144.8262,3755.0,260000.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,9,3,89,1/136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4.0,4.0,2.0,25.2,7510.0,4.0,2.0,25.2,7510.0,1.0,12.6,3755.0,158.76,47313.0,14100025.0
3,13.3,3020.0,3.0,1.4878903760356916,-37.769106,144.83567855555555,4217.0,650000.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,9,3,90,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,9.0,4.463671128107075,39.900000000000006,12651.0,9.0,4.463671128107075,39.900000000000006,12651.0,2.213817771099632,19.788942001274695,6274.433715742512,176.89,56086.100000000006,17783089.0
4,13.3,3020.0,4.0,1.0,-37.7694,144.8321,4217.0,716000.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,9,3,90,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,16.0,16.0,4.0,53.2,16868.0,16.0,4.0,53.2,16868.0,1.0,13.3,4217.0,176.89,56086.100000000006,17783089.0
4,13.5,3020.0,4.0,2.058564231738035,-37.792547480916035,144.8083838931298,6763.0,661000.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,9,3,91,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,16.0,16.0,8.23425692695214,54.0,27052.0,16.0,8.23425692695214,54.0,27052.0,4.237686696191206,27.790617128463474,13922.06989924433,182.25,91300.5,45738169.0
3,13.5,3020.0,3.0,1.0,-37.8004,144.8105,6763.0,496000.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,9,3,91,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,40.5,20289.0,9.0,3.0,40.5,20289.0,1.0,13.5,6763.0,182.25,91300.5,45738169.0
4,8.0,3016.0,3.0,2.0,-37.855,144.8905,6380.0,1325000.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2016,9,3,98,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,16.0,12.0,8.0,32.0,25520.0,9.0,6.0,24.0,19140.0,4.0,16.0,12760.0,64.0,51040.0,40704400.0
4,8.0,3016.0,4.0,2.0,-37.8613,144.8988,6380.0,1400000.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2016,9,3,98,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,16.0,16.0,8.0,32.0,25520.0,16.0,8.0,32.0,25520.0,4.0,16.0,12760.0,64.0,51040.0,40704400.0
3,8.0,3016.0,3.0,1.4878903760356916,-37.859980261437904,144.89251562091502,6380.0,920000.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2016,9,3,98,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9.0,9.0,4.463671128107075,24.0,19140.0,9.0,4.463671128107075,24.0,19140.0,2.213817771099632,11.903123008285531,9492.740599107712,64.0,51040.0,40704400.0
3,8.0,3016.0,3.0,1.0,-37.8681,144.8994,6380.0,1535000.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2016,9,3,98,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9.0,9.0,3.0,24.0,19140.0,9.0,3.0,24.0,19140.0,1.0,8.0,6380.0,64.0,51040.0,40704400.0
2,8.9,3016.0,2.0,1.0,-37.8563,144.8782,802.0,500000.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,9,3,99,4/4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4.0,4.0,2.0,17.8,1604.0,4.0,2.0,17.8,1604.0,1.0,8.9,802.0,79.21000000000001,7137.8,643204.0
3,7.0,3013.0,3.0,2.0,-37.8228,144.8799,6543.0,1000000.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2016,9,3,102,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,9.0,9.0,6.0,21.0,19629.0,9.0,6.0,21.0,19629.0,4.0,14.0,13086.0,49.0,45801.0,42810849.0
2,7.0,3013.0,2.0,1.1420357751277683,-37.8168212962963,144.88410523148147,6543.0,640000.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,9,3,102,2/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,2.2840715502555367,14.0,13086.0,4.0,2.2840715502555367,14.0,13086.0,1.3042457116716826,7.994250425894379,7472.340076660988,49.0,45801.0,42810849.0
2,7.0,3013.0,3.0,1.0,-37.8149,144.8707,6543.0,890000.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2016,9,3,102,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4.0,6.0,2.0,14.0,13086.0,9.0,3.0,21.0,19629.0,1.0,7.0,6543.0,49.0,45801.0,42810849.0
2,7.0,3013.0,2.0,1.0,-37.8176,144.8911,6543.0,760000.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2016,9,3,102,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,4.0,2.0,14.0,13086.0,4.0,2.0,14.0,13086.0,1.0,7.0,6543.0,49.0,45801.0,42810849.0
3,7.0,3013.0,3.0,1.0,-37.8175,144.8879,6543.0,1165000.0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2016,9,3,102,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,9.0,9.0,3.0,21.0,19629.0,9.0,3.0,21.0,19629.0,1.0,7.0,6543.0,49.0,45801.0,42810849.0
3,13.5,3042.0,3.0,2.0,-37.7203,144.8755,3464.0,730000.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,12,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,9.0,9.0,6.0,40.5,10392.0,9.0,6.0,40.5,10392.0,4.0,27.0,6928.0,182.25,46764.0,11999296.0
5,13.8,3018.0,5.0,3.0,-37.8721,144.8105,5301.0,1525000.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,12,3,3,59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,25.0,25.0,15.0,69.0,26505.0,25.0,15.0,69.0,26505.0,9.0,41.400000000000006,15903.0,190.44000000000003,73153.8,28100601.0
3,5.9,3032.0,3.0,1.0,-37.7777,144.9195,6567.0,940000.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2016,12,3,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,17.700000000000003,19701.0,9.0,3.0,17.700000000000003,19701.0,1.0,5.9,6567.0,34.81,38745.3,43125489.0
2,5.9,3032.0,2.0,1.0,-37.7761,144.9201,6567.0,467000.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,12,3,6,9/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4.0,4.0,2.0,11.8,13134.0,4.0,2.0,11.8,13134.0,1.0,5.9,6567.0,34.81,38745.3,43125489.0
3,10.5,3034.0,3.0,3.0,-37.77,144.8572,4502.0,851000.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,12,3,9,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9.0,9.0,9.0,31.5,13506.0,9.0,9.0,31.5,13506.0,9.0,31.5,13506.0,110.25,47271.0,20268004.0
3,8.0,3040.0,3.0,1.0,-37.7505,144.8934,9264.0,980000.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2016,12,3,38,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9.0,9.0,3.0,24.0,27792.0,9.0,3.0,24.0,27792.0,1.0,8.0,9264.0,64.0,74112.0,85821696.0
2,8.0,3040.0,2.0,1.1420357751277683,-37.74966965034965,144.90908618881116,9264.0,531500.0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,12,3,38,10/130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,4.0,4.0,2.2840715502555367,16.0,18528.0,4.0,2.2840715502555367,16.0,18528.0,1.3042457116716826,9.136286201022148,10579.819420783646,64.0,74112.0,85821696.0
3,8.0,3040.0,3.0,1.0,-37.7578,144.9317,9264.0,1295000.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2016,12,3,38,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,24.0,27792.0,9.0,3.0,24.0,27792.0,1.0,8.0,9264.0,64.0,74112.0,85821696.0
4,8.0,3040.0,4.0,1.0,-37.7587,144.91,9264.0,1900000.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2016,12,3,38,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,16.0,16.0,4.0,32.0,37056.0,16.0,4.0,32.0,37056.0,1.0,8.0,9264.0,64.0,74112.0,85821696.0
2,8.0,3040.0,2.0,1.0,-37.7553,144.9302,9264.0,595000.0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,12,3,38,3/113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4.0,4.0,2.0,16.0,18528.0,4.0,2.0,16.0,18528.0,1.0,8.0,9264.0,64.0,74112.0,85821696.0
4,6.4,3011.0,4.0,2.0,-37.7943,144.8875,7570.0,1225000.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2016,12,3,44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,16.0,16.0,8.0,25.6,30280.0,16.0,8.0,25.6,30280.0,4.0,12.8,15140.0,40.96000000000001,48448.0,57304900.0
2,6.4,3011.0,2.0,1.0,-37.7963,144.8853,7570.0,431000.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2016,12,3,44,11/44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,4.0,2.0,12.8,15140.0,4.0,2.0,12.8,15140.0,1.0,6.4,7570.0,40.96000000000001,48448.0,57304900.0
3,6.4,3011.0,3.0,1.0,-37.797,144.9051,7570.0,1003000.0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2016,12,3,44,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,19.200000000000003,22710.0,9.0,3.0,19.200000000000003,22710.0,1.0,6.4,7570.0,40.96000000000001,48448.0,57304900.0
3,6.4,3011.0,3.0,1.0,-37.7959,144.8863,7570.0,840000.0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2016,12,3,44,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,19.200000000000003,22710.0,9.0,3.0,19.200000000000003,22710.0,1.0,6.4,7570.0,40.96000000000001,48448.0,57304900.0
3,6.4,3011.0,3.0,2.0,-37.7958,144.9024,7570.0,1362000.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2016,12,3,44,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,9.0,6.0,19.200000000000003,22710.0,9.0,6.0,19.200000000000003,22710.0,4.0,12.8,15140.0,40.96000000000001,48448.0,57304900.0
4,6.4,3011.0,4.0,2.0,-37.7983,144.8911,7570.0,977000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,12,3,44,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,16.0,16.0,8.0,25.6,30280.0,16.0,8.0,25.6,30280.0,4.0,12.8,15140.0,40.96000000000001,48448.0,57304900.0
4,15.0,3021.0,4.0,2.0,-37.7311,144.8257,1202.0,740000.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,12,3,104,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,16.0,16.0,8.0,60.0,4808.0,16.0,8.0,60.0,4808.0,4.0,30.0,2404.0,225.0,18030.0,1444804.0
3,12.8,3033.0,3.0,2.0,-37.7325,144.8621,5629.0,770000.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,12,3,56,3A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,9.0,9.0,6.0,38.400000000000006,16887.0,9.0,6.0,38.400000000000006,16887.0,4.0,25.6,11258.0,163.84000000000003,72051.2,31685641.0
3,12.8,3033.0,3.0,2.0,-37.7424,144.8639,5629.0,480000.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,12,3,56,2/64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9.0,9.0,6.0,38.400000000000006,16887.0,9.0,6.0,38.400000000000006,16887.0,4.0,25.6,11258.0,163.84000000000003,72051.2,31685641.0
3,12.8,3033.0,3.0,1.0,-37.7455,144.8484,5629.0,590000.0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,12,3,56,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,9.0,9.0,3.0,38.400000000000006,16887.0,9.0,3.0,38.400000000000006,16887.0,1.0,12.8,5629.0,163.84000000000003,72051.2,31685641.0
4,12.8,3033.0,4.0,2.0,-37.7506,144.8689,5629.0,900000.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,12,3,56,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,16.0,16.0,8.0,51.2,22516.0,16.0,8.0,51.2,22516.0,4.0,25.6,11258.0,163.84000000000003,72051.2,31685641.0
2,9.2,3012.0,2.0,1.0,-37.7863,144.8769,3873.0,275000.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2016,12,3,60,8/101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4.0,4.0,2.0,18.4,7746.0,4.0,2.0,18.4,7746.0,1.0,9.2,3873.0,84.63999999999999,35631.6,15000129.0
2,9.2,3012.0,2.0,1.0,-37.789,144.8813,3873.0,711000.0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2016,12,3,60,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4.0,4.0,2.0,18.4,7746.0,4.0,2.0,18.4,7746.0,1.0,9.2,3873.0,84.63999999999999,35631.6,15000129.0
3,9.2,3012.0,3.0,2.0,-37.7806,144.8714,3873.0,640000.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,12,3,60,5/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,9.0,9.0,6.0,27.6,11619.0,9.0,6.0,27.6,11619.0,4.0,18.4,7746.0,84.63999999999999,35631.6,15000129.0
3,8.7,3032.0,3.0,1.4878903760356916,-37.7757881884058,144.8890479710145,4918.0,800000.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,12,3,105,2/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9.0,9.0,4.463671128107075,26.1,14754.0,9.0,4.463671128107075,26.1,14754.0,2.213817771099632,12.944646271510516,7317.4448693435315,75.68999999999998,42786.6,24186724.0
3,8.7,3032.0,3.0,2.0,-37.774,144.8744,4918.0,870000.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,12,3,105,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,9.0,9.0,6.0,26.1,14754.0,9.0,6.0,26.1,14754.0,4.0,17.4,9836.0,75.68999999999998,42786.6,24186724.0
2,8.7,3032.0,2.0,2.0,-37.7865,144.9008,4918.0,635000.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,12,3,105,101/55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4.0,4.0,4.0,17.4,9836.0,4.0,4.0,17.4,9836.0,4.0,17.4,9836.0,75.68999999999998,42786.6,24186724.0
